ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
6.323303065275542,217.50526065264143,18746.8980129631,9.507282068819553,354.39535344227704,325.04716376539466,17.337005290141317,64.13620143813992,4.005672296501353,1
5.903045630481358,215.69963814596906,24428.849000538117,3.4025644354077382,201.53074085534413,431.2300594440938,11.618006457719599,75.76210174561221,3.5277803452448264,1
6.347214937312495,234.21930079310715,30871.50969883499,9.780756731776506,308.73344971801373,319.2535091902175,14.824235728395289,93.248040346934,2.8017211736979846,1
8.399329637160458,225.44420910150444,9475.430003364569,4.744356534919294,307.4687468052878,368.3031162792056,12.667220262257917,62.930630764048985,4.948398548538304,1
7.549830731059156,212.12323726633,6358.85204520393,6.715232393983942,398.78073169612117,350.0529075802189,14.766962735124865,67.67231359263309,3.5797247949008835,1
6.3066650130537845,193.3065608555462,8498.977324635778,6.438340065597239,314.2042149063176,527.0897416339623,19.08655544657868,69.68429438103347,2.9781141013303536,1
7.817019251632535,136.75849821690548,33874.78183190506,8.171636995264992,350.8328143117584,392.8737705541751,16.137534801350643,105.59666067301231,3.8369445286889072,1
7.214356260957991,211.07240061983,17361.524398553476,4.447751939553672,339.30394135550074,513.0426642538607,15.820942831772953,32.262613834107604,4.021715663744288,1
8.476427880592095,203.18342694853223,45666.1888314544,7.956412383850928,230.95427013060316,474.950980282525,12.75640302024512,77.69495235154795,2.6046141193293604,1
6.05717661250344,205.45456826451294,17248.767862465018,10.616712380659939,369.20495747009954,614.3937801810636,9.317069931328142,64.66525929306368,4.227292640655397,1
6.599312730584151,150.41611056591472,24063.594312174126,4.847869487036014,342.8398566405558,303.99770023898645,13.480471718242525,75.7936033390649,3.1506639193950208,1
6.505991810133938,157.37238332995537,36418.74943840635,7.49240529300573,356.80775413735114,528.7019306988439,18.099149041713684,55.80648644113794,5.304371053570778,1
4.954543184179814,233.23721169244615,40641.462871679556,6.041990531279225,500.0,519.4474920481683,9.176359021160756,65.74021115267745,4.377458542962092,1
7.502579714330798,194.3946755950678,41145.75611315781,7.894618692599047,233.16977039021575,345.51957876008964,10.71717919358195,78.15518253795905,3.656069672906878,1
7.451803898925013,220.02607734678986,33381.34441777246,7.201946455323265,414.8226342572003,508.0175253462827,14.573018639748193,117.36547371360288,3.386470168174954,1
7.081187826773108,196.80737873372405,31703.99451913472,6.076893721517999,318.85780790512285,452.96397189067113,10.947071106672336,79.7328293827032,3.886365118534226,1
6.7340898311670365,196.8584869667086,27776.584831178297,8.000178518098881,346.2705154769389,406.71972630318675,11.574169879859497,52.692961161088654,4.4468208966278775,1
5.024258312664802,229.15395698114608,29467.863117733512,10.2421206325014,330.3963829849787,357.7811735081912,12.778306244147435,59.620781746494295,3.948421408637365,1
6.464668614478779,177.4568812617643,17367.644186878988,6.844231220341031,312.33396384693833,366.3819868435232,9.70364463580027,59.13660149436367,3.7987616217293723,1
6.577516174175617,199.2175534406389,14937.554627419395,8.39507693623638,305.3900518969483,593.5676974274629,10.981449636335734,37.22146481867506,4.013906250350894,1
5.912047180945884,179.36822572108173,22353.28004648627,4.966910108610753,348.28219050292665,425.439824212897,16.456815658130385,61.15016278689484,3.4968100122442833,1
6.840233819166599,180.35568914510512,20835.139030942857,5.540538657226753,260.2087007133524,489.5563513258308,9.893759443217142,78.50489140586336,3.7003387656343243,1
7.658868390520794,184.8105901800128,18259.157914234525,7.973840098693186,368.3642261260481,360.49173461672495,8.945586850119799,45.73476169714138,2.3396544286209844,1
9.8050712976124,203.6969425023885,28721.8202860366,9.696769342526228,312.71750608267547,361.3980774810454,12.10454972766524,83.65869957176257,4.728654403039878,1
7.326580374015839,178.78264748254765,31078.233473032422,7.774943179018533,278.67079852401946,514.158972382956,16.549927038188248,74.50378774921121,4.201642076888565,1
7.446728661819774,240.439158473905,23188.582992453034,6.636204056282205,311.104608741625,314.6531688001119,13.518158099627449,54.55154845769819,3.3643816586155624,1
6.965982024848785,164.00010200413473,35831.00736852209,7.16813129839712,392.5239794703687,391.3161554833882,12.64454319690028,64.22887001399734,5.450939873343564,1
4.2953101893459955,189.15801030594184,11993.466735445221,5.039909056931055,307.0353511718118,428.1756961848875,14.305675500467895,92.63615400730068,4.036274391731148,1
7.035389927090915,180.16960639966834,20621.494302000337,8.19882018101919,349.6626535326514,434.5217489079716,8.463066219531026,78.51662643940585,3.1592641080883075,1
7.160999539346869,247.23652613219477,15860.18376051774,8.671940363408117,297.7056253539377,410.68947421903516,15.775565651666643,66.68309815677314,4.637304654014537,1
10.640676476017624,202.7876849195492,5396.622211762398,6.399433757951104,368.7144193440351,457.8601979902038,15.412388714449962,62.65892857334249,4.279140963186196,1
6.795235356424331,232.47976419045898,21631.51325195054,6.368862038249315,365.26078629583543,482.23153817987776,12.824947823136092,67.79051215303868,4.276432823532724,1
7.510438366146246,142.99346909391932,21275.9657012045,7.622125376428456,420.7323555177935,485.65966909917216,17.444136341277126,58.18390556779856,3.6358805290749903,1
7.0235189814906205,205.29359095488695,36157.91258076195,6.4256096949644395,324.1938508714413,344.50012922500565,10.480850375096013,32.174556122229184,4.3200941676107885,1
5.381481226602186,227.42448643784329,28125.014598451795,7.056714998100714,364.4570223743832,402.0693157152202,17.842282315653964,99.88317869061507,3.7639364824025416,1
8.728645756145859,198.7256965851615,13062.856274447784,10.745138370278665,337.2441075819688,523.4122363657948,14.66514544156722,69.07574012418932,4.4024305964317145,1
8.162618531242023,233.67541861024424,39258.106391092406,6.748656300552629,394.3707677289471,498.78821161074063,13.062416245901154,73.04040106572141,2.4808680893046136,1
8.219235641789973,177.41267062926448,33496.631145433246,6.559089161124511,298.28384774709775,312.74281514152995,14.096026828180465,65.59419962993347,3.6295417662072653,1
5.75694647502483,245.8988751986016,27681.668159301775,6.066582307203765,368.09839328898425,454.2221796707508,13.810790326239061,54.53712352968116,5.313058924471879,1
9.105097000240997,277.5197696227109,20322.75692219036,8.436687787261127,323.28132745603233,263.07349204531056,18.143782123194647,63.50401678935373,3.369369979305344,1
5.043835459184927,182.90290715623235,13652.124730207534,6.860715491435418,329.50567516179456,429.2347357647282,10.646712232144589,40.42569489508199,3.496826123933295,1
7.923580623550237,179.96444796451956,18996.53334922542,6.063463740494897,336.9429248066694,581.0926349407795,11.672100817257181,103.71862968694244,3.6185413645846163,1
10.245668509009842,247.46426154646676,32292.7033199847,9.419502518294768,344.59704563988174,347.6106753678021,17.54328854220075,46.38328876014674,3.019756915392312,1
5.639439003569562,251.94985974918464,39535.63022648378,9.586904457242532,327.0236995922832,356.9288904719094,12.217122016779479,49.69033756145091,2.2440104184620076,1
6.253756916410984,177.2146175525299,36429.06612246313,6.146824089377888,342.8072670749071,488.07125640245664,17.100148525247352,59.35138712726283,3.788276797499811,1
7.218083270074694,180.86434633794076,17934.967439853033,3.9906434798002706,407.8318880855859,298.79933286958504,19.707693124475984,87.5706361396564,4.074413002349093,1
6.3447263065138655,185.78413527878072,12194.341328124361,8.885121430176174,379.56586308104505,373.4672329548497,12.849471014138414,66.77657825462366,3.9273301384661177,1
4.828347984809282,148.00950711365803,23666.198189172625,6.003421865755458,374.01942233005786,474.32086856321405,16.384795628941312,46.356776335805506,3.855201056341855,1
7.173065784082795,163.1453860538031,6289.406299158803,8.515763683233965,310.84102636728693,373.3416317325954,10.395348478159907,87.01979205132973,4.001936398925495,1
5.5355163693802965,160.1065114731019,25325.143683605602,3.8142754910314483,290.1565889434691,406.02282917930734,16.62427163922479,78.47503745388715,4.767005634536481,1
7.759567937746205,168.50781290127705,21040.65837316129,8.6894202989669,378.12796622564684,486.4430811895876,14.811793818292314,75.33093703163851,3.81961995216302,1
5.742412735139653,194.56779915590496,18142.588056907203,5.1067271490371,374.3481307742527,459.97100113177703,15.704845370851277,78.22577677536316,3.5200606333321836,1
9.31816294106828,204.12638491231945,7870.582123496075,8.413820319961925,402.80280525947296,447.27583481043683,12.05380546725773,105.63343435298958,3.7488137678326456,1
5.939594815454782,250.91644851727722,27058.27083068379,7.193644884952952,303.761451952048,397.5593438945033,8.739271122139325,102.21664421602752,4.420706438651929,1
6.607422713054711,160.31221245870597,17535.875238120294,5.544790944959559,321.6191679104039,455.7467394830686,15.803460340271368,55.32739442272015,5.070897856715007,1
8.251795395858405,230.7904927064364,11736.56595321907,6.476160198907612,254.37536988319192,415.23172583278995,7.426137010729931,93.05353484920916,3.4778474198266167,1
5.291432500693331,188.1940740892936,300.0,8.338129904839489,313.8489370641488,462.94603893174593,13.125090102295797,72.79583142212343,4.045579922542631,1
7.403156232545055,194.04245575807744,22133.577586085597,7.349674975554577,380.09624656595645,384.6112994533977,17.23282238298323,74.68863038189525,4.2325319130966355,1
8.966588940712855,219.78858027284022,38513.27089072261,8.164586133587285,310.3185108505532,410.40429930731614,14.787228839623385,38.90926836991275,3.1932819211802554,1
4.746070173551372,155.89129877205707,37503.12808799262,10.535191997249655,363.11327676159226,344.1593013017928,20.520101261969547,63.757723913082195,3.9842708661260295,1
7.341142012375169,209.39427910654317,18223.95332048274,4.505453828723868,323.4813602034933,422.51147997242384,17.50675322014002,53.268372196292404,2.8238689196565803,1
7.450106094427017,201.71762769651636,16903.252908942348,9.923431121710834,348.0221832145214,358.8424392556027,12.026629147182225,80.0597471837963,2.5869799181784723,1
8.205900457400617,213.305929428651,26650.310307737767,7.347054902451724,277.83035325745345,333.97801975458526,14.250040846424262,84.02766413252367,4.254699203531491,1
5.282619108486539,206.0798338411159,13297.67494400242,5.638719862532456,336.6308690358108,446.60654525071465,14.006278964578742,32.66867533720814,3.6685828565329186,1
5.161698541395246,283.0793984746454,25130.60217885705,4.903830307472896,189.91128571507713,442.8387680312009,8.996815078207192,66.17991127766312,4.126277280722487,1
7.829579813145461,173.1309750322165,29356.095451754463,6.847268330192647,323.6533857114222,489.61737349708756,11.091518134857909,84.8567868816964,3.9543551436075584,1
7.503831401602456,176.925373846435,33550.322813252,8.738896814598776,254.80512599717002,390.01061688023054,12.33062120271611,63.49169805578839,3.2059143465959044,1
7.436509003542977,173.649942555012,21472.487745388025,6.95212344529113,390.0842676405052,458.8639020264291,7.514858644754348,78.44341154021409,3.93299183987418,1
7.5754569837150765,176.05517645267793,20530.354138316026,9.742816259094425,369.6437378914672,470.57588495092745,14.315906773492472,72.2733095603973,3.005471283143506,1
6.08907475622865,173.1435180524244,14393.462533086917,4.698003700643005,354.82384460450993,461.87679981880893,13.347945242137504,72.11811359236975,5.054457607621881,1
7.41009783154062,238.06676338746624,14858.54447470636,7.1487506969545525,405.10806393259867,357.6401982100709,8.700722797808247,62.10981034201351,2.9095300045533947,1
7.498166347730136,246.29546670064764,20322.80431068004,5.036527416504535,287.3104869766051,437.6388416168913,15.48020562701343,46.67605888710846,3.815450971548996,1
6.0393680469879225,175.51240248080558,25727.38824552639,7.788598643380181,415.90366582093225,455.26094546633976,16.497434416127003,48.22799081021762,3.1544790971700603,1
9.77551462201622,166.21296675791595,30698.534027286558,8.67969632751003,377.0258331736531,425.97278203425594,14.901911892810226,78.12157964767235,4.413736967969353,1
7.759916179246013,212.55817227188498,15074.251188631337,6.452785874243962,321.2850018899326,254.1915500904006,13.103164211409704,66.85738683654718,3.7095328304437185,1
5.348718471740426,176.17084918512842,35968.96492168051,2.7343939052828485,386.7279156259995,438.5517242556994,16.091304561933793,64.27813625018405,3.5633316495797542,1
8.02450453282255,218.29959740217123,19916.49235704273,7.5081442697234175,279.8047347045235,606.918533917113,16.381068358065484,59.61865329922699,4.6345436940119695,1
5.662397307249917,203.01405716082058,22189.527053842714,7.913098400395185,293.24358610076786,395.8431374080417,15.164229112229684,61.55673750679293,3.9913089244416353,1
8.213519698631448,141.92052638742192,15583.609898177132,7.857847014112797,303.54163111317393,365.64620538988186,11.469435017591497,83.63305153806917,4.371745852924961,1
8.751485478568197,250.80997476873273,320.955661817894,9.273859877405199,307.33855249135604,456.0164691915204,15.0636916311613,61.066013061321925,3.2020680076038515,1
5.885395783627184,259.63888115238603,30429.697194675606,5.345346802281298,282.17677850124284,451.0139467720722,18.062829905993773,44.64355791096101,2.871388539663408,1
8.468798315757674,174.01791968938156,29090.014847161125,8.327737675388843,390.8992687776651,523.2458670218556,12.213550899920396,78.68159806373302,4.052040744006349,1
7.671509952398511,182.0191010991055,19823.62604863368,9.200163631509309,320.2214943370807,322.17767226907085,21.008370924807906,63.194576552981786,3.7193597364501603,1
8.264165988110326,205.96241296550056,22993.674219152723,4.140425278068529,349.3789456558021,485.3924132792132,12.445282159262705,67.05229720021336,4.4574746477630365,1
9.820430862259155,207.6896934168587,27079.559104996057,7.7137011485254705,305.3653261192465,473.8270127027903,14.266665991231624,92.78728874341542,3.9059324314940684,1
6.718449488269327,219.21004438171448,8163.245223435839,6.310725984161797,245.73728773390616,413.720897490563,11.965962234271668,66.20398290051779,4.128459680071424,1
5.982337037977967,267.2575669876523,17569.0772005961,7.030505918080367,345.4467867703997,453.17256815951765,14.88962771313839,71.26130681493595,2.7007234005495238,1
5.785723572329251,189.51079394997944,29612.60197512727,7.761426795263098,241.36616105287771,509.84918676641627,8.47444335063394,47.29090562203141,5.442898732199711,1
5.892450722552352,167.4236395525036,10968.690173457966,6.3395937828886275,329.2936391402718,496.95592150093364,12.378662999439486,62.95304849333376,3.8400812867813854,1
6.962136307773685,146.77002740904953,25055.66475519412,6.018615490320682,267.3081896413568,331.60084145293183,10.596310745998244,76.4916710309774,4.513033334006058,1
7.567787780891389,169.8183443218505,10037.726165616728,7.227499172549678,427.3457834736912,492.6765048350426,14.602624270511361,41.14444468128461,3.3154729892109085,1
7.4744448950679745,194.62317840663715,26628.97504939555,5.317771584285205,376.03244699163884,420.07620044902325,17.40667603849385,69.81896578234205,4.208835286457909,1
8.271584467712305,259.59196582749826,22059.617523603847,5.320191206176543,337.6106865896343,431.3630064883716,16.269396486135186,68.18534184140654,2.951012677532439,1
7.092610660811566,177.40119430497631,7684.659873593213,8.32630235906295,392.8367232567577,431.38949935617455,6.420017486534139,67.21380133818967,4.321321740265774,1
9.178570624780725,203.75574370649812,32984.2957727046,5.212955934399789,292.2037960535527,413.0565961959524,20.826017477989733,83.47381191884963,3.6903688548948903,1
6.69054745795014,195.2169589059553,15698.46557849168,8.304060008109996,358.48705351620225,523.1615484338706,15.124658717185389,72.00020158942971,3.9911214539041517,1
11.012719221052318,238.04460842202576,15009.875317297303,7.957125300087306,342.0965129523992,418.5148714542378,11.626471722664437,90.67278332236398,4.513335566458403,1
7.979779739952632,285.6257142652666,24209.37332929149,4.230310424383564,345.1588520123609,333.5267797019704,14.67374339904881,50.316931146586256,3.0059093305312,1
5.832577882676097,176.92993034011386,32837.75126056721,6.0154537690732575,393.24911458926283,393.09528676510865,14.735959674893943,68.75898113739822,3.4338485544338337,1
5.523079396124807,178.40262043760168,13138.986273537615,9.202891631418025,367.5016030328407,440.0454238357938,11.984360481957747,67.91880837559367,4.325426190388466,1
7.772426583017894,232.91757354546033,22945.33996094085,5.4984252120133785,346.33703543700096,526.2389630687638,14.806874070769364,49.08151732480795,5.606707259842048,1
6.750198422764793,220.03996885497003,26286.65436480846,6.378463287727326,253.64074434849942,474.86678178636174,12.17815961139385,82.1535131765574,3.860507834487665,1
8.107690388956279,261.4457248878724,28691.95222493304,7.956222036098098,286.7796766652738,355.59870192396284,12.841092677264118,104.49559944915794,4.429912061954102,1
